STATE,DISTRICT,COUNTY,PRECINCT,PAST_DEM,PAST_REP
MN,3,27,107,730,406
MN,3,27,110,745,392
MN,3,27,115,1125,486
MN,3,27,120,840,639
MN,3,27,125,834,561
MN,3,27,130,993,662
MN,3,27,131,509,337
MN,3,27,132,735,403
MN,3,27,300,802,206
MN,3,27,305,808,355
MN,3,27,310,1073,355
MN,3,27,315,939,305
MN,3,27,320,1137,654
MN,3,27,325,1225,669
MN,3,27,330,1071,688
MN,3,27,335,1071,886
MN,3,27,340,874,377
MN,3,27,345,983,410
MN,3,27,350,999,602
MN,3,27,355,689,280
MN,3,27,360,1006,816
MN,3,27,362,634,476
MN,3,27,365,364,255
MN,3,27,370,956,761
MN,3,27,375,1197,633
MN,3,27,395,943,447
MN,3,27,397,1432,707
MN,3,27,400,719,308
MN,3,27,405,1438,351
MN,3,27,410,1096,558
MN,3,27,415,893,303
MN,3,27,420,270,161
MN,3,27,450,1591,1697
MN,3,27,455,1588,1590
MN,3,27,460,1277,1419
MN,3,27,465,1307,1469
MN,3,27,485,0,0
MN,3,27,490,0,0
MN,3,27,500,479,1205
MN,3,27,505,454,889
MN,3,27,640,208,335
MN,3,27,645,174,264
MN,3,27,650,633,1028
MN,3,27,675,600,467
MN,3,27,680,686,534
MN,3,27,690,869,621
MN,3,27,695,947,674
MN,3,27,700,949,615
MN,3,27,705,981,620
MN,3,27,710,1058,772
MN,3,27,715,890,620
MN,3,27,720,838,636
MN,3,27,725,620,533
MN,3,27,730,1054,910
MN,3,27,735,953,804
MN,3,27,740,844,425
MN,3,27,745,1130,644
MN,3,27,750,957,622
MN,3,27,755,1302,953
MN,3,27,760,1021,660
MN,3,27,765,1222,950
MN,3,27,770,745,602
MN,3,27,775,1062,1044
MN,3,27,780,1057,882
MN,3,27,785,541,357
MN,3,27,850,968,625
MN,3,27,855,939,739
MN,3,27,860,849,363
MN,3,27,875,1021,676
MN,3,27,880,1028,604
MN,3,27,885,738,426
MN,3,27,900,692,486
MN,3,27,905,1102,606
MN,3,27,910,367,254
MN,3,27,915,713,331
MN,3,27,925,879,641
MN,3,27,930,1062,554
MN,3,27,935,847,361
MN,3,27,940,1493,684
MN,3,27,945,629,468
MN,3,27,965,716,522
MN,3,27,1050,466,1203
MN,3,27,1065,251,239
MN,3,27,1150,793,1428
MN,3,27,1160,529,509
MN,3,27,1170,110,249
MN,3,27,1190,787,807
MN,3,27,1195,731,717
MN,3,27,1200,638,633
MN,3,27,1205,547,575
MN,3,27,1210,804,769
MN,3,27,1215,802,665
MN,3,27,1220,887,840
MN,3,27,1225,731,813
MN,3,27,1230,818,901
MN,3,27,1235,897,785
MN,3,27,1240,994,902
MN,3,27,1245,826,688
MN,3,27,1250,871,696
MN,3,27,1255,609,665
MN,3,27,1260,766,619
MN,3,27,1265,871,856
MN,3,27,1270,815,668
MN,3,27,1275,953,773
MN,3,27,1280,589,609
MN,3,27,1285,893,1040
MN,3,27,1290,880,685
MN,3,27,1295,737,774
MN,3,27,1300,587,619
MN,3,27,1305,366,315
MN,3,27,1335,410,481
MN,3,27,1345,147,66
MN,3,27,1350,558,721
MN,3,27,1355,921,1132
MN,3,27,2090,902,509
MN,3,27,2095,709,408
MN,3,27,2100,841,435
MN,3,27,2105,1106,649
MN,3,27,2110,591,398
MN,3,27,2115,827,420
MN,3,27,2120,687,365
MN,3,27,2125,1129,501
MN,3,27,2130,1143,612
MN,3,27,2135,1215,521
MN,3,27,2140,921,437
MN,3,27,2145,727,382
MN,3,27,2150,652,522
MN,3,27,2155,829,515
MN,3,27,2160,826,680
MN,3,27,2165,739,391
MN,3,27,2170,1098,744
MN,3,27,2185,570,383
MN,3,27,2190,626,510
MN,3,27,2195,817,585
MN,3,27,2200,923,535
MN,3,27,2205,804,378
MN,3,27,2210,851,498
MN,3,27,2230,148,181
MN,3,27,2240,551,798
MN,3,27,2245,163,265
MN,3,27,2247,363,629
MN,3,27,2248,496,735
MN,3,27,2250,533,733
MN,3,27,2255,555,702
MN,3,27,2260,543,725
MN,3,27,2265,633,643
MN,3,27,2355,653,725
MN,3,27,2360,278,381
MN,3,27,2365,477,623
MN,3,27,2370,754,823
MN,3,27,2385,645,659
MN,3,27,2400,989,629
MN,3,27,2405,1752,1369
MN,3,27,2410,653,563
MN,3,27,2415,1046,714
MN,3,27,2420,1024,814
MN,3,27,2425,673,469
MN,3,27,2430,1477,1163
MN,3,27,2435,864,560
MN,3,27,2440,1456,850
MN,3,27,2445,689,558
MN,3,27,2450,734,622
MN,3,27,2455,644,657
MN,3,27,2460,1198,771
MN,3,27,2465,1739,1035
MN,3,27,2470,877,604
MN,3,27,2475,1301,840
MN,3,27,2480,732,418
MN,3,27,2485,972,820
MN,3,27,2490,726,511
MN,3,27,2495,1010,814
MN,3,27,2500,1023,683
MN,3,27,2505,1124,667
MN,3,27,2510,967,621
MN,3,27,2710,883,1572
MN,3,27,2715,1334,2444
MN,3,27,2720,47,77
MN,3,27,2725,705,704
MN,3,27,2730,655,575
MN,3,27,2735,907,803
MN,3,27,2755,425,534
MN,3,27,2780,437,777
MN,3,27,2900,468,478
MN,3,27,2910,1354,1238
MN,3,27,2925,132,151
MN,4,62,10,1264,778
MN,4,62,20,644,637
MN,4,62,30,1008,675
MN,4,62,50,0,0
MN,4,62,60,1041,223
MN,4,62,70,1140,301
MN,4,62,80,134,124
MN,4,62,90,919,245
MN,4,62,100,1148,570
MN,4,62,110,1073,744
MN,4,62,120,811,499
MN,4,62,130,578,262
MN,4,62,140,786,436
MN,4,62,150,678,363
MN,4,62,160,542,264
MN,4,62,170,645,417
MN,4,62,180,863,575
MN,4,62,190,965,688
MN,4,62,200,971,681
MN,4,62,210,390,224
MN,4,62,220,881,501
MN,4,62,230,671,449
MN,4,62,240,553,368
MN,4,62,250,839,660
MN,4,62,260,1163,595
MN,4,62,270,1226,887
MN,4,62,290,1014,710
MN,4,62,300,673,494
MN,4,62,310,1084,810
MN,4,62,320,619,412
MN,4,62,330,885,469
MN,4,62,335,643,313
MN,4,62,340,913,604
MN,4,62,345,1171,611
MN,4,62,350,885,421
MN,4,62,355,921,522
MN,4,62,360,1039,672
MN,4,62,365,929,669
MN,4,62,370,830,706
MN,4,62,380,788,764
MN,4,62,390,856,671
MN,4,62,400,742,510
MN,4,62,410,843,643
MN,4,62,420,831,563
MN,4,62,430,1119,689
MN,4,62,440,541,294
MN,4,62,450,1564,683
MN,4,62,460,1771,1009
MN,4,62,470,1598,551
MN,4,62,480,1111,550
MN,4,62,490,1185,608
MN,4,62,500,1254,555
MN,4,62,510,1479,627
MN,4,62,520,1250,472
MN,4,62,540,880,114
MN,4,62,550,1508,282
MN,4,62,560,1171,188
MN,4,62,570,798,129
MN,4,62,580,915,66
MN,4,62,590,1934,202
MN,4,62,600,1112,154
MN,4,62,610,1663,172
MN,4,62,620,1327,224
MN,4,62,630,281,59
MN,4,62,640,741,64
MN,4,62,650,247,35
MN,4,62,660,889,121
MN,4,62,670,606,64
MN,4,62,675,286,85
MN,4,62,678,145,29
MN,4,62,679,135,32
MN,4,62,680,1201,182
MN,4,62,690,1220,233
MN,4,62,700,1457,496
MN,4,62,710,1123,185
MN,4,62,720,1484,382
MN,4,62,730,388,103
MN,4,62,740,1322,347
MN,4,62,750,673,168
MN,4,62,760,1374,296
MN,4,62,770,24,12
MN,4,62,780,1791,352
MN,4,62,790,1122,276
MN,4,62,800,926,187
MN,4,62,810,994,254
MN,4,62,820,1690,354
MN,4,62,840,1466,324
MN,4,62,850,1710,418
MN,4,62,860,1856,413
MN,4,62,870,989,202
MN,4,62,880,1190,358
MN,4,62,890,1403,433
MN,4,62,900,1063,84
MN,4,62,910,1122,192
MN,4,62,920,1734,380
MN,4,62,930,1114,282
MN,4,62,940,1094,295
MN,4,62,950,1452,161
MN,4,62,960,1298,267
MN,4,62,970,2420,618
MN,4,62,1000,1241,144
MN,4,62,1010,1050,83
MN,4,62,1020,1529,192
MN,4,62,1030,1284,270
MN,4,62,1040,933,247
MN,4,62,1050,1037,560
MN,4,62,1060,1255,421
MN,4,62,1070,1528,242
MN,4,62,1080,1112,182
MN,4,62,1090,1457,212
MN,4,62,1100,1578,344
MN,4,62,1110,1198,183
MN,4,62,1120,1149,221
MN,4,62,1130,1020,123
MN,4,62,1140,1076,197
MN,4,62,1160,1320,389
MN,4,62,1170,1688,424
MN,4,62,1180,1368,270
MN,4,62,1190,2077,470
MN,4,62,1200,1135,184
MN,4,62,1210,1047,282
MN,4,62,1220,617,184
MN,4,62,1230,1426,266
MN,4,62,1240,1016,220
MN,4,62,1250,343,47
MN,4,62,1290,798,236
MN,4,62,1300,803,235
MN,4,62,1310,881,293
MN,4,62,1320,1103,299
MN,4,62,1330,1162,335
MN,4,62,1340,1386,351
MN,4,62,1350,385,68
MN,4,62,1360,977,168
MN,4,62,1370,1324,377
MN,4,62,1380,574,236
MN,4,62,1390,870,420
MN,4,62,1400,591,246
MN,4,62,1430,1170,238
MN,4,62,1440,727,207
MN,4,62,1450,878,211
MN,4,62,1460,539,150
MN,4,62,1470,786,254
MN,4,62,1480,752,249
MN,4,62,1490,698,198
MN,4,62,1500,999,320
MN,4,62,1510,768,362
MN,4,62,1520,745,374
MN,4,62,1530,736,185
MN,4,62,1540,1635,489
MN,4,62,1550,1117,398
MN,4,62,1580,786,351
MN,4,62,1600,1721,1060
MN,4,62,1610,1751,1131
MN,4,62,1620,1254,917
MN,4,62,1630,1907,1428
MN,4,62,1640,1240,1090
MN,4,62,1650,43,40
MN,4,62,1660,720,661
MN,4,62,1670,1161,912
MN,4,62,1680,889,811
MN,4,62,1690,1032,707
MN,4,62,1700,1464,1376
MN,4,62,1710,1009,1048
MN,4,62,1720,337,360
MN,4,62,1730,576,518
MN,4,62,1740,1202,1070
MN,4,62,1750,1570,1315
MN,4,62,1760,1157,961
MN,4,62,1765,170,136
MN,4,62,1770,1362,1016
MN,4,62,1780,1463,1180
MN,4,82,5,291,199
MN,4,82,10,219,239
MN,4,82,15,237,203
MN,4,82,20,237,237
MN,4,82,25,583,597
MN,4,82,30,495,688
MN,4,82,35,345,220
MN,4,82,95,272,428
MN,4,82,130,1091,1547
MN,4,82,170,1046,1139
MN,4,82,175,1241,1401
MN,4,82,180,502,561
MN,4,82,185,87,115
MN,4,82,190,344,286
MN,4,82,195,120,111
MN,4,82,200,1103,911
MN,4,82,205,1336,1184
MN,4,82,220,757,800
MN,4,82,225,737,654
MN,4,82,230,774,565
MN,4,82,235,1322,1003
MN,4,82,240,982,697
MN,4,82,245,1072,860
MN,4,82,250,924,895
MN,4,82,255,1530,1234
MN,4,82,260,435,359
MN,4,82,265,472,409
MN,4,82,270,763,705
MN,4,82,275,126,135
MN,4,82,280,125,105
MN,4,82,290,53,80
MN,4,82,310,497,454
MN,4,82,315,893,527
MN,4,82,320,693,424
MN,4,82,325,1066,658
MN,4,82,330,1342,1330
MN,4,82,340,881,795
MN,4,82,345,602,463
MN,4,82,350,615,681
MN,4,82,360,1031,1371
MN,4,82,365,102,102
MN,4,82,370,130,119
MN,4,82,375,1115,734
MN,4,82,380,1512,1020
MN,4,82,385,746,515
MN,4,82,390,1286,852
MN,4,82,395,1366,836
MN,4,82,400,980,733
MN,4,82,405,1168,815
MN,4,82,410,1339,1147
MN,4,82,415,1963,1544
MN,4,82,420,1428,1082
MN,4,82,425,1485,1037
MN,4,82,430,1332,1033
MN,4,82,435,1081,1037
MN,4,82,440,761,704
MN,4,82,445,814,876
MN,4,82,450,1443,1321
MN,5,2,805,1028,354
MN,5,2,810,835,312
MN,5,2,815,801,309
MN,5,2,820,798,322
MN,5,2,825,757,346
MN,5,2,830,613,337
MN,5,2,835,720,350
MN,5,2,840,675,353
MN,5,2,1605,637,427
MN,5,2,1610,596,440
MN,5,2,1615,741,388
MN,5,2,1620,567,319
MN,5,2,1705,517,340
MN,5,2,1710,534,287
MN,5,2,1715,753,499
MN,5,2,1720,752,477
MN,5,2,1805,620,438
MN,5,2,1810,784,562
MN,5,2,1815,487,240
MN,5,2,1820,505,311
MN,5,2,2005,162,54
MN,5,2,3105,409,393
MN,5,2,3110,494,425
MN,5,2,3115,727,671
MN,5,27,200,1163,467
MN,5,27,205,1104,363
MN,5,27,210,1275,577
MN,5,27,215,1507,597
MN,5,27,220,1456,596
MN,5,27,225,938,423
MN,5,27,230,810,298
MN,5,27,550,1006,560
MN,5,27,555,455,221
MN,5,27,557,264,179
MN,5,27,560,870,512
MN,5,27,565,663,393
MN,5,27,567,362,143
MN,5,27,570,664,300
MN,5,27,575,877,563
MN,5,27,577,203,121
MN,5,27,585,871,550
MN,5,27,590,710,454
MN,5,27,865,1211,638
MN,5,27,870,1195,332
MN,5,27,890,949,545
MN,5,27,895,969,438
MN,5,27,920,1226,432
MN,5,27,975,57,25
MN,5,27,985,1108,295
MN,5,27,990,1550,469
MN,5,27,1000,1113,296
MN,5,27,1005,996,480
MN,5,27,1010,1073,300
MN,5,27,1015,1182,520
MN,5,27,1020,1147,507
MN,5,27,1025,1196,446
MN,5,27,1110,840,328
MN,5,27,1115,1231,407
MN,5,27,1120,793,399
MN,5,27,1125,963,351
MN,5,27,1130,947,344
MN,5,27,1135,1129,523
MN,5,27,1360,595,162
MN,5,27,1365,1806,466
MN,5,27,1370,1692,315
MN,5,27,1375,1569,303
MN,5,27,1380,1307,255
MN,5,27,1385,1615,300
MN,5,27,1390,1267,196
MN,5,27,1395,1002,143
MN,5,27,1400,1702,289
MN,5,27,1405,634,169
MN,5,27,1410,1008,134
MN,5,27,1415,1119,80
MN,5,27,1420,1339,165
MN,5,27,1425,909,222
MN,5,27,1430,1767,198
MN,5,27,1435,876,87
MN,5,27,1440,577,89
MN,5,27,1445,2056,210
MN,5,27,1450,766,60
MN,5,27,1455,1254,345
MN,5,27,1456,1030,150
MN,5,27,1460,2272,748
MN,5,27,1465,1987,295
MN,5,27,1470,2143,263
MN,5,27,1475,792,115
MN,5,27,1480,1121,228
MN,5,27,1485,2106,306
MN,5,27,1490,1624,348
MN,5,27,1495,1089,278
MN,5,27,1500,1518,288
MN,5,27,1501,643,137
MN,5,27,1502,1045,217
MN,5,27,1503,561,158
MN,5,27,1505,1047,260
MN,5,27,1510,1562,344
MN,5,27,1515,886,123
MN,5,27,1520,1541,368
MN,5,27,1525,1642,208
MN,5,27,1530,1220,184
MN,5,27,1535,1101,259
MN,5,27,1540,1397,224
MN,5,27,1555,1428,126
MN,5,27,1560,1259,139
MN,5,27,1565,999,51
MN,5,27,1570,960,73
MN,5,27,1575,985,73
MN,5,27,1580,416,47
MN,5,27,1585,1275,89
MN,5,27,1590,1242,138
MN,5,27,1595,1044,97
MN,5,27,1605,647,38
MN,5,27,1610,1718,80
MN,5,27,1615,2000,77
MN,5,27,1620,1253,436
MN,5,27,1625,861,83
MN,5,27,1630,818,101
MN,5,27,1635,549,55
MN,5,27,1640,850,79
MN,5,27,1642,1354,126
MN,5,27,1645,846,59
MN,5,27,1650,1230,136
MN,5,27,1655,1992,199
MN,5,27,1660,1675,326
MN,5,27,1665,1676,236
MN,5,27,1670,1792,423
MN,5,27,1675,863,126
MN,5,27,1680,2552,471
MN,5,27,1685,1914,209
MN,5,27,1690,538,55
MN,5,27,1700,991,90
MN,5,27,1705,2052,168
MN,5,27,1710,1128,70
MN,5,27,1715,1191,96
MN,5,27,1720,1937,172
MN,5,27,1725,1935,160
MN,5,27,1730,2351,204
MN,5,27,1735,2111,239
MN,5,27,1750,924,55
MN,5,27,1755,1922,101
MN,5,27,1760,1236,110
MN,5,27,1765,849,76
MN,5,27,1770,435,34
MN,5,27,1775,1603,220
MN,5,27,1780,920,68
MN,5,27,1785,155,15
MN,5,27,1790,803,55
MN,5,27,1805,1703,136
MN,5,27,1810,2478,429
MN,5,27,1815,1437,210
MN,5,27,1817,0,0
MN,5,27,1820,1452,178
MN,5,27,1825,1235,133
MN,5,27,1827,0,0
MN,5,27,1830,1834,206
MN,5,27,1835,1291,113
MN,5,27,1840,1151,66
MN,5,27,1845,1673,145
MN,5,27,1850,1458,133
MN,5,27,1860,1317,166
MN,5,27,1865,1732,310
MN,5,27,1870,1469,257
MN,5,27,1875,2026,260
MN,5,27,1880,1117,152
MN,5,27,1885,1789,338
MN,5,27,1890,1600,348
MN,5,27,1895,1426,371
MN,5,27,1900,853,191
MN,5,27,1902,1119,283
MN,5,27,1905,1874,236
MN,5,27,1910,1737,243
MN,5,27,1915,2000,295
MN,5,27,1920,960,147
MN,5,27,1925,1294,203
MN,5,27,1930,1106,198
MN,5,27,1935,82,47
MN,5,27,1940,864,100
MN,5,27,1945,1248,221
MN,5,27,1950,1250,352
MN,5,27,1955,1087,209
MN,5,27,1956,1919,270
MN,5,27,1957,820,175
MN,5,27,1960,1557,354
MN,5,27,1965,913,155
MN,5,27,1970,1335,143
MN,5,27,1975,1343,207
MN,5,27,1980,1238,152
MN,5,27,1985,1560,170
MN,5,27,1990,2092,337
MN,5,27,1995,1487,276
MN,5,27,2000,1878,435
MN,5,27,2005,885,89
MN,5,27,2010,1287,237
MN,5,27,2015,853,111
MN,5,27,2020,1290,136
MN,5,27,2290,626,288
MN,5,27,2295,1017,473
MN,5,27,2300,896,560
MN,5,27,2310,885,559
MN,5,27,2315,684,297
MN,5,27,2320,385,195
MN,5,27,2330,1142,712
MN,5,27,2335,907,416
MN,5,27,2575,1555,645
MN,5,27,2580,1227,532
MN,5,27,2585,1485,633
MN,5,27,2590,1705,607
MN,5,27,2595,1502,610
MN,5,27,2600,1036,441
MN,5,27,2605,912,371
MN,5,27,2610,1009,436
MN,5,27,2615,1493,564
MN,5,27,2645,1221,565
MN,5,27,2655,1514,537
MN,5,27,2665,1153,516
MN,5,27,2675,1335,456
MN,5,27,2765,895,449
MN,5,27,2770,1359,629
MN,5,27,2790,1677,541
MN,5,27,2795,1902,622
MN,5,27,2800,755,189
MN,5,27,2805,614,244
MN,5,27,2810,873,346
MN,5,27,2815,1588,455
MN,5,27,2820,1789,415
MN,5,27,2825,1193,413
MN,5,27,2830,1149,345
MN,5,27,2835,1011,360
MN,5,27,2840,998,285
MN,5,27,2845,1577,547
MN,5,27,2850,1010,454
MN,5,27,2855,1876,535
MN,5,27,2860,1109,377
MN,5,27,2865,941,369
MN,5,62,530,1227,508
MN,6,2,5,565,1288
MN,6,2,10,623,1069
MN,6,2,15,732,1148
MN,6,2,20,623,858
MN,6,2,25,757,1246
MN,6,2,30,441,1015
MN,6,2,35,495,859
MN,6,2,40,592,997
MN,6,2,45,623,964
MN,6,2,50,744,1143
MN,6,2,105,402,348
MN,6,2,110,516,506
MN,6,2,115,470,666
MN,6,2,120,482,491
MN,6,2,125,417,482
MN,6,2,130,535,475
MN,6,2,135,433,558
MN,6,2,140,422,549
MN,6,2,205,50,182
MN,6,2,305,652,520
MN,6,2,310,696,619
MN,6,2,315,511,532
MN,6,2,320,339,427
MN,6,2,325,770,870
MN,6,2,330,439,541
MN,6,2,335,462,485
MN,6,2,340,447,594
MN,6,2,405,523,527
MN,6,2,410,527,495
MN,6,2,415,650,597
MN,6,2,420,598,513
MN,6,2,425,700,672
MN,6,2,430,574,617
MN,6,2,435,447,556
MN,6,2,440,917,1196
MN,6,2,505,612,605
MN,6,2,510,577,704
MN,6,2,515,636,632
MN,6,2,520,661,846
MN,6,2,525,593,686
MN,6,2,530,1105,1234
MN,6,2,535,1090,1120
MN,6,2,540,323,407
MN,6,2,605,829,1241
MN,6,2,705,444,565
MN,6,2,710,984,709
MN,6,2,905,805,1537
MN,6,2,1505,555,1469
MN,6,2,1510,600,1394
MN,6,2,1515,568,1258
MN,6,2,1905,391,767
MN,6,2,1910,554,1144
MN,6,2,1915,485,1121
MN,6,2,1920,477,1056
MN,6,2,1925,384,849
MN,6,2,1930,442,929
MN,6,2,2105,359,498
MN,6,2,2205,429,650
MN,6,2,2210,720,952
MN,6,2,2215,568,692
MN,6,2,2220,867,1031
MN,6,2,2225,492,558
MN,6,2,2230,674,1020
MN,6,2,2235,800,972
MN,6,2,2305,545,1257
MN,6,2,2310,372,677
MN,6,2,2405,418,1187
MN,6,2,2410,213,687
MN,6,2,2505,463,945
MN,6,2,2510,334,933
MN,6,2,2515,318,930
MN,6,2,2520,214,545
MN,6,2,2605,932,1443
MN,6,2,2610,231,490
MN,6,2,2705,378,875
MN,6,2,2710,731,1487
MN,6,2,2805,861,1262
MN,6,2,2810,352,571
MN,6,2,2905,667,938
MN,6,2,2910,609,965
MN,6,2,3005,492,1396
MN,6,2,3010,423,1119
MN,6,5,5,68,329
MN,6,5,10,289,814
MN,6,5,15,20,77
MN,6,5,20,94,375
MN,6,5,25,76,352
MN,6,5,30,50,280
MN,6,5,35,58,343
MN,6,5,40,104,473
MN,6,5,45,89,384
MN,6,5,50,118,378
MN,6,5,55,174,742
MN,6,5,56,2,2
MN,6,5,60,191,656
MN,6,5,67,1,0
MN,6,5,70,407,476
MN,6,5,80,439,423
MN,6,5,85,333,251
MN,6,5,90,116,509
MN,6,5,95,360,607
MN,6,5,100,360,675
MN,6,5,105,369,671
MN,6,5,110,482,944
MN,6,5,111,433,647
MN,6,5,112,489,999
MN,6,5,113,0,0
MN,6,5,115,88,237
MN,6,5,120,430,1228
MN,6,10,5,112,335
MN,6,10,10,103,419
MN,6,10,15,930,1145
MN,6,10,65,302,584
MN,6,10,70,212,506
MN,6,10,75,54,231
MN,6,10,80,39,148
MN,6,10,85,150,453
MN,6,10,95,258,747
MN,6,10,100,30,148
MN,6,10,105,515,1243
MN,6,10,110,162,381
MN,6,10,120,1064,1585
MN,6,10,125,1319,1916
MN,6,10,130,192,490
MN,6,10,135,635,1407
MN,6,10,140,209,522
MN,6,10,150,89,326
MN,6,27,1080,105,232
MN,6,27,2695,57,103
MN,6,71,5,390,1252
MN,6,71,10,548,1567
MN,6,71,15,579,2114
MN,6,71,20,375,864
MN,6,71,22,378,749
MN,6,71,24,680,1630
MN,6,71,25,415,901
MN,6,71,30,225,844
MN,6,71,35,84,165
MN,6,71,40,311,673
MN,6,71,45,521,878
MN,6,71,50,467,1070
MN,6,71,55,403,638
MN,6,71,60,529,1012
MN,6,71,65,339,802
MN,6,71,70,322,881
MN,6,71,75,449,1330
MN,6,71,80,345,1024
MN,6,71,85,26,16
MN,6,71,90,354,257
MN,6,71,95,367,346
MN,6,71,100,651,453
MN,6,71,105,182,710
MN,6,71,110,293,878
MN,6,71,111,280,932
MN,6,71,120,291,874
MN,6,71,121,214,471
MN,6,71,122,218,711
MN,6,71,125,409,1346
MN,6,71,130,536,1112
MN,6,71,135,550,1132
MN,6,71,140,639,1070
MN,6,71,145,522,832
MN,6,71,150,390,1470
MN,6,71,155,11,49
MN,6,73,20,201,593
MN,6,73,25,119,498
MN,6,73,27,182,416
MN,6,73,35,350,1248
MN,6,73,42,0,0
MN,6,73,45,587,1306
MN,6,73,50,404,733
MN,6,73,55,439,363
MN,6,73,70,194,628
MN,6,73,85,203,610
MN,6,73,115,105,551
MN,6,73,120,54,308
MN,6,73,125,84,237
MN,6,73,145,240,616
MN,6,73,150,42,296
MN,6,73,155,297,772
MN,6,73,160,227,797
MN,6,73,192,146,303
MN,6,73,230,185,564
MN,6,73,235,323,1011
MN,6,73,255,417,1479
MN,6,73,260,519,299
MN,6,73,265,591,417
MN,6,73,270,389,251
MN,6,73,275,345,395
MN,6,73,280,294,288
MN,6,73,285,413,485
MN,6,73,290,719,309
MN,6,73,295,764,641
MN,6,73,305,616,807
MN,6,73,307,623,790
MN,6,73,310,713,1093
MN,6,73,312,317,411
MN,6,73,315,326,468
MN,6,73,317,474,539
MN,6,73,320,538,565
MN,6,73,330,416,452
MN,6,73,335,184,291
MN,6,73,340,219,362
MN,6,73,345,734,426
MN,6,73,350,482,557
MN,6,73,355,794,1190
MN,6,73,360,829,1159
MN,6,73,380,766,501
MN,6,73,385,762,1097
MN,6,73,390,228,543
MN,6,73,395,3,3
MN,6,73,405,58,387
MN,6,73,410,371,913
MN,6,73,414,491,1118
MN,6,73,415,420,559
MN,6,73,416,581,1028
MN,6,73,417,275,472
MN,6,73,418,438,705
MN,6,73,419,500,833
MN,6,73,440,332,564
MN,6,73,441,698,764
MN,6,73,442,175,236
MN,6,73,443,36,89
MN,6,73,445,418,1172
MN,6,82,105,673,1048
MN,6,82,110,619,1002
MN,6,82,115,786,1271
MN,6,82,120,601,1011
MN,6,82,125,1086,1725
MN,6,82,145,1101,1506
MN,6,82,150,106,231
MN,6,82,155,891,1262
MN,6,82,160,727,1084
MN,6,82,165,257,434
MN,6,82,210,345,129
MN,6,82,215,880,913
MN,6,82,305,1052,1344
MN,6,86,5,1110,2251
MN,6,86,10,212,479
MN,6,86,15,533,918
MN,6,86,20,1191,2088
MN,6,86,25,778,1351
MN,6,86,30,644,1078
MN,6,86,31,26,29
MN,6,86,35,253,801
MN,6,86,40,232,513
MN,6,86,45,234,615
MN,6,86,50,215,596
MN,6,86,55,354,857
MN,6,86,60,125,535
MN,6,86,65,418,1022
MN,6,86,70,11,16
MN,6,86,75,1109,1847
MN,6,86,85,477,1156
MN,6,86,90,193,410
MN,6,86,95,424,938
MN,6,86,96,0,1
MN,6,86,100,247,614
MN,6,86,105,284,700
MN,6,86,110,278,784
MN,6,86,111,37,80
MN,6,86,115,246,701
MN,6,86,120,105,432
MN,6,86,125,2007,3534
MN,6,86,130,468,1277
MN,6,86,135,411,1069
MN,6,86,140,1284,2836
MN,6,86,141,1043,2250
MN,6,86,142,126,203
MN,6,86,145,731,1035
MN,6,86,150,537,1274
MN,6,86,155,1077,2455
MN,6,86,156,1686,3218
MN,6,86,160,409,1001
MN,6,86,165,26,40
MN,6,86,170,252,539
MN,6,86,175,94,365
MN,6,86,180,114,452
MN,6,86,185,197,482
MN,6,86,190,136,432
MN,7,3,5,12,46
MN,7,3,10,43,183
MN,7,3,15,100,229
MN,7,3,20,199,602
MN,7,3,25,45,44
MN,7,3,30,39,70
MN,7,3,35,39,70
MN,7,3,40,232,425
MN,7,3,45,37,101
MN,7,3,50,212,427
MN,7,3,51,100,310
MN,7,3,52,0,0
MN,7,3,55,412,796
MN,7,3,65,595,785
MN,7,3,75,574,1086
MN,7,3,82,40,34
MN,7,3,85,264,708
MN,7,3,90,29,97
MN,7,3,95,29,39
MN,7,3,100,129,364
MN,7,3,105,43,126
MN,7,3,110,30,81
MN,7,3,115,96,257
MN,7,3,120,82,212
MN,7,3,125,312,591
MN,7,3,130,131,190
MN,7,3,135,91,167
MN,7,3,140,318,644
MN,7,3,145,100,91
MN,7,3,150,20,24
MN,7,3,155,91,333
MN,7,3,160,41,30
MN,7,3,165,13,32
MN,7,3,170,106,222
MN,7,3,175,42,38
MN,7,3,180,44,194
MN,7,3,185,36,62
MN,7,3,190,52,117
MN,7,3,195,50,178
MN,7,3,200,9,29
MN,7,3,205,36,135
MN,7,3,210,115,167
MN,7,3,215,64,195
MN,7,3,220,38,115
MN,7,3,225,24,21
MN,7,3,230,70,71
MN,7,3,235,7,29
MN,7,3,240,17,113
MN,7,4,5,57,50
MN,7,4,10,3,9
MN,7,4,15,520,834
MN,7,4,20,523,502
MN,7,4,25,493,466
MN,7,4,30,489,633
MN,7,4,35,553,524
MN,7,4,40,658,676
MN,7,4,45,9,33
MN,7,4,60,50,120
MN,7,4,75,213,469
MN,7,4,90,366,628
MN,7,4,100,2,7
MN,7,4,115,24,96
MN,7,4,120,39,81
MN,7,4,125,18,40
MN,7,4,130,63,200
MN,7,4,140,4,16
MN,7,4,145,118,237
MN,7,4,150,19,38
MN,7,4,155,4,8
MN,7,4,172,0,0
MN,7,4,180,289,2
MN,7,4,195,528,14
MN,7,4,200,407,12
MN,7,4,202,293,18
MN,7,4,205,51,78
MN,7,4,215,8,17
MN,7,4,220,13,24
